# z rho mu P theta
649.794 4.42361e-07 5.08017e-09 0 270
649.887 4.42361e-07 5.08017e-09 0 270
649.887 4.4695e-07 5.07765e-09 0 270
649.98 4.4695e-07 5.07765e-09 0 270
649.98 4.51196e-07 5.07531e-09 0 270
650.074 4.51196e-07 5.07531e-09 0 270
650.074 4.55093e-07 5.07317e-09 0 270
650.167 4.55093e-07 5.07317e-09 0 270
650.167 4.58635e-07 5.07123e-09 0 270
650.26 4.58635e-07 5.07123e-09 0 270
650.26 4.61817e-07 5.06948e-09 0 270
650.353 4.61817e-07 5.06948e-09 0 270
650.353 4.64636e-07 5.06793e-09 0 270
650.446 4.64636e-07 5.06793e-09 0 270
650.446 4.67086e-07 5.06658e-09 0 270
650.54 4.67086e-07 5.06658e-09 0 270
650.54 4.69166e-07 5.06544e-09 0 270
650.633 4.69166e-07 5.06544e-09 0 270
650.633 4.70871e-07 5.0645e-09 0 270
650.726 4.70871e-07 5.0645e-09 0 270
650.726 4.722e-07 5.06377e-09 0 270
650.819 4.722e-07 5.06377e-09 0 270
650.819 4.7315e-07 5.06325e-09 0 270
650.913 4.7315e-07 5.06325e-09 0 270
650.913 4.73721e-07 5.06293e-09 0 270
651.006 4.73721e-07 5.06293e-09 0 270
651.006 4.73911e-07 5.06283e-09 0 270
651.099 4.73911e-07 5.06283e-09 0 270
651.099 4.73721e-07 5.06293e-09 0 270
651.192 4.73721e-07 5.06293e-09 0 270
651.192 4.7315e-07 5.06325e-09 0 270
651.285 4.7315e-07 5.06325e-09 0 270
651.285 4.722e-07 5.06377e-09 0 270
651.379 4.722e-07 5.06377e-09 0 270
651.379 4.70871e-07 5.0645e-09 0 270
651.472 4.70871e-07 5.0645e-09 0 270
651.472 4.69166e-07 5.06544e-09 0 270
651.565 4.69166e-07 5.06544e-09 0 270
651.565 4.67086e-07 5.06658e-09 0 270
651.658 4.67086e-07 5.06658e-09 0 270
651.658 4.64636e-07 5.06793e-09 0 270
651.751 4.64636e-07 5.06793e-09 0 270
651.751 4.61817e-07 5.06948e-09 0 270
651.845 4.61817e-07 5.06948e-09 0 270
651.845 4.58635e-07 5.07123e-09 0 270
651.938 4.58635e-07 5.07123e-09 0 270
651.938 4.55093e-07 5.07317e-09 0 270
652.031 4.55093e-07 5.07317e-09 0 270
652.031 4.51196e-07 5.07531e-09 0 270
652.124 4.51196e-07 5.07531e-09 0 270
652.124 4.4695e-07 5.07765e-09 0 270
652.218 4.4695e-07 5.07765e-09 0 270
652.218 4.42361e-07 5.08017e-09 0 270
652.311 4.42361e-07 5.08017e-09 0 270
652.311 4.37434e-07 5.08288e-09 0 270
652.404 4.37434e-07 5.08288e-09 0 270
652.404 4.33521e-07 5.08503e-09 0 270
652.451 4.33521e-07 5.08503e-09 0 270
652.451 1.68695e-06 4.39609e-09 0 270
652.527 1.68695e-06 4.39609e-09 0 270
652.527 1.67252e-06 4.40403e-09 0 270
652.679 1.67252e-06 4.40403e-09 0 270
652.679 1.65419e-06 4.4141e-09 0 270
652.831 1.65419e-06 4.4141e-09 0 270
652.831 1.63696e-06 4.42357e-09 0 270
652.983 1.63696e-06 4.42357e-09 0 270
652.983 1.62089e-06 4.4324e-09 0 270
653.135 1.62089e-06 4.4324e-09 0 270
653.135 1.60603e-06 4.44057e-09 0 270
653.287 1.60603e-06 4.44057e-09 0 270
653.287 1.59243e-06 4.44805e-09 0 270
653.439 1.59243e-06 4.44805e-09 0 270
653.439 1.58013e-06 4.45481e-09 0 270
653.591 1.58013e-06 4.45481e-09 0 270
653.591 1.56917e-06 4.46083e-09 0 270
653.743 1.56917e-06 4.46083e-09 0 270
653.743 1.5596e-06 4.46609e-09 0 270
653.895 1.5596e-06 4.46609e-09 0 270
653.895 1.55145e-06 4.47057e-09 0 270
654.047 1.55145e-06 4.47057e-09 0 270
654.047 1.54474e-06 4.47426e-09 0 270
654.199 1.54474e-06 4.47426e-09 0 270
654.199 1.5395e-06 4.47714e-09 0 270
654.351 1.5395e-06 4.47714e-09 0 270
654.351 1.53574e-06 4.47921e-09 0 270
654.503 1.53574e-06 4.47921e-09 0 270
654.503 1.53348e-06 4.48045e-09 0 270
654.655 1.53348e-06 4.48045e-09 0 270
654.655 1.53272e-06 4.48086e-09 0 270
654.807 1.53272e-06 4.48086e-09 0 270
654.807 1.53348e-06 4.48045e-09 0 270
654.959 1.53348e-06 4.48045e-09 0 270
654.959 1.53574e-06 4.47921e-09 0 270
655.111 1.53574e-06 4.47921e-09 0 270
655.111 1.5395e-06 4.47714e-09 0 270
655.263 1.5395e-06 4.47714e-09 0 270
655.263 1.54474e-06 4.47426e-09 0 270
655.415 1.54474e-06 4.47426e-09 0 270
655.415 1.55145e-06 4.47057e-09 0 270
655.567 1.55145e-06 4.47057e-09 0 270
655.567 1.5596e-06 4.46609e-09 0 270
655.719 1.5596e-06 4.46609e-09 0 270
655.719 1.56917e-06 4.46083e-09 0 270
655.871 1.56917e-06 4.46083e-09 0 270
655.871 1.58013e-06 4.45481e-09 0 270
656.023 1.58013e-06 4.45481e-09 0 270
656.023 1.59243e-06 4.44805e-09 0 270
656.175 1.59243e-06 4.44805e-09 0 270
656.175 1.60603e-06 4.44057e-09 0 270
656.327 1.60603e-06 4.44057e-09 0 270
656.327 1.62089e-06 4.4324e-09 0 270
656.479 1.62089e-06 4.4324e-09 0 270
656.479 1.63696e-06 4.42357e-09 0 270
656.631 1.63696e-06 4.42357e-09 0 270
656.631 1.65419e-06 4.4141e-09 0 270
656.783 1.65419e-06 4.4141e-09 0 270
656.783 1.67252e-06 4.40403e-09 0 270
656.935 1.67252e-06 4.40403e-09 0 270
656.935 1.68695e-06 4.39609e-09 0 270
657.011 1.68695e-06 4.39609e-09 0 270
657.011 4.33521e-07 5.08503e-09 0 270
657.057 4.33521e-07 5.08503e-09 0 270
657.057 4.37434e-07 5.08288e-09 0 270
657.15 4.37434e-07 5.08288e-09 0 270
657.15 4.42361e-07 5.08017e-09 0 270
657.244 4.42361e-07 5.08017e-09 0 270
657.244 4.4695e-07 5.07765e-09 0 270
657.337 4.4695e-07 5.07765e-09 0 270
657.337 4.51196e-07 5.07531e-09 0 270
657.43 4.51196e-07 5.07531e-09 0 270
657.43 4.55093e-07 5.07317e-09 0 270
657.523 4.55093e-07 5.07317e-09 0 270
657.523 4.58635e-07 5.07123e-09 0 270
657.616 4.58635e-07 5.07123e-09 0 270
657.616 4.61817e-07 5.06948e-09 0 270
657.71 4.61817e-07 5.06948e-09 0 270
657.71 4.64636e-07 5.06793e-09 0 270
657.803 4.64636e-07 5.06793e-09 0 270
657.803 4.67086e-07 5.06658e-09 0 270
657.896 4.67086e-07 5.06658e-09 0 270
657.896 4.69166e-07 5.06544e-09 0 270
657.989 4.69166e-07 5.06544e-09 0 270
657.989 4.70871e-07 5.0645e-09 0 270
658.083 4.70871e-07 5.0645e-09 0 270
658.083 4.722e-07 5.06377e-09 0 270
658.176 4.722e-07 5.06377e-09 0 270
658.176 4.7315e-07 5.06325e-09 0 270
658.269 4.7315e-07 5.06325e-09 0 270
658.269 4.73721e-07 5.06293e-09 0 270
658.362 4.73721e-07 5.06293e-09 0 270
658.362 4.73911e-07 5.06283e-09 0 270
658.455 4.73911e-07 5.06283e-09 0 270
658.455 4.73721e-07 5.06293e-09 0 270
658.549 4.73721e-07 5.06293e-09 0 270
658.549 4.7315e-07 5.06325e-09 0 270
658.642 4.7315e-07 5.06325e-09 0 270
658.642 4.722e-07 5.06377e-09 0 270
658.735 4.722e-07 5.06377e-09 0 270
658.735 4.70871e-07 5.0645e-09 0 270
658.828 4.70871e-07 5.0645e-09 0 270
658.828 4.69166e-07 5.06544e-09 0 270
658.921 4.69166e-07 5.06544e-09 0 270
658.921 4.67086e-07 5.06658e-09 0 270
659.015 4.67086e-07 5.06658e-09 0 270
659.015 4.64636e-07 5.06793e-09 0 270
659.108 4.64636e-07 5.06793e-09 0 270
659.108 4.61817e-07 5.06948e-09 0 270
659.201 4.61817e-07 5.06948e-09 0 270
659.201 4.58635e-07 5.07123e-09 0 270
659.294 4.58635e-07 5.07123e-09 0 270
659.294 4.55093e-07 5.07317e-09 0 270
659.388 4.55093e-07 5.07317e-09 0 270
659.388 4.51196e-07 5.07531e-09 0 270
659.481 4.51196e-07 5.07531e-09 0 270
659.481 4.4695e-07 5.07765e-09 0 270
659.574 4.4695e-07 5.07765e-09 0 270
659.574 4.42361e-07 5.08017e-09 0 270
659.667 4.42361e-07 5.08017e-09 0 270
659.667 4.37434e-07 5.08288e-09 0 270
659.76 4.37434e-07 5.08288e-09 0 270
659.76 4.33521e-07 5.08503e-09 0 270
659.807 4.33521e-07 5.08503e-09 0 270
659.807 1.68695e-06 4.39609e-09 0 270
659.883 1.68695e-06 4.39609e-09 0 270
659.883 1.67252e-06 4.40403e-09 0 270
660.035 1.67252e-06 4.40403e-09 0 270
660.035 1.65419e-06 4.4141e-09 0 270
660.187 1.65419e-06 4.4141e-09 0 270
660.187 1.63696e-06 4.42357e-09 0 270
660.339 1.63696e-06 4.42357e-09 0 270
660.339 1.62089e-06 4.4324e-09 0 270
660.491 1.62089e-06 4.4324e-09 0 270
660.491 1.60603e-06 4.44057e-09 0 270
660.643 1.60603e-06 4.44057e-09 0 270
660.643 1.59243e-06 4.44805e-09 0 270
660.795 1.59243e-06 4.44805e-09 0 270
660.795 1.58013e-06 4.45481e-09 0 270
660.947 1.58013e-06 4.45481e-09 0 270
660.947 1.56917e-06 4.46083e-09 0 270
661.099 1.56917e-06 4.46083e-09 0 270
661.099 1.5596e-06 4.46609e-09 0 270
661.251 1.5596e-06 4.46609e-09 0 270
661.251 1.55145e-06 4.47057e-09 0 270
661.403 1.55145e-06 4.47057e-09 0 270
661.403 1.54474e-06 4.47426e-09 0 270
661.555 1.54474e-06 4.47426e-09 0 270
661.555 1.5395e-06 4.47714e-09 0 270
661.707 1.5395e-06 4.47714e-09 0 270
661.707 1.53574e-06 4.47921e-09 0 270
661.859 1.53574e-06 4.47921e-09 0 270
661.859 1.53348e-06 4.48045e-09 0 270
662.011 1.53348e-06 4.48045e-09 0 270
662.011 1.53272e-06 4.48086e-09 0 270
662.163 1.53272e-06 4.48086e-09 0 270
662.163 1.53348e-06 4.48045e-09 0 270
662.315 1.53348e-06 4.48045e-09 0 270
662.315 1.53574e-06 4.47921e-09 0 270
662.467 1.53574e-06 4.47921e-09 0 270
662.467 1.5395e-06 4.47714e-09 0 270
662.619 1.5395e-06 4.47714e-09 0 270
662.619 1.54474e-06 4.47426e-09 0 270
662.771 1.54474e-06 4.47426e-09 0 270
662.771 1.55145e-06 4.47057e-09 0 270
662.923 1.55145e-06 4.47057e-09 0 270
662.923 1.5596e-06 4.46609e-09 0 270
663.075 1.5596e-06 4.46609e-09 0 270
663.075 1.56917e-06 4.46083e-09 0 270
663.227 1.56917e-06 4.46083e-09 0 270
663.227 1.58013e-06 4.45481e-09 0 270
663.379 1.58013e-06 4.45481e-09 0 270
663.379 1.59243e-06 4.44805e-09 0 270
663.531 1.59243e-06 4.44805e-09 0 270
663.531 1.60603e-06 4.44057e-09 0 270
663.683 1.60603e-06 4.44057e-09 0 270
663.683 1.62089e-06 4.4324e-09 0 270
663.835 1.62089e-06 4.4324e-09 0 270
663.835 1.63696e-06 4.42357e-09 0 270
663.987 1.63696e-06 4.42357e-09 0 270
663.987 1.65419e-06 4.4141e-09 0 270
664.139 1.65419e-06 4.4141e-09 0 270
664.139 1.67252e-06 4.40403e-09 0 270
664.291 1.67252e-06 4.40403e-09 0 270
664.291 1.68695e-06 4.39609e-09 0 270
664.367 1.68695e-06 4.39609e-09 0 270
664.367 4.33521e-07 5.08503e-09 0 270
664.414 4.33521e-07 5.08503e-09 0 270
664.414 4.37434e-07 5.08288e-09 0 270
664.507 4.37434e-07 5.08288e-09 0 270
664.507 4.42361e-07 5.08017e-09 0 270
664.6 4.42361e-07 5.08017e-09 0 270
664.6 4.4695e-07 5.07765e-09 0 270
664.693 4.4695e-07 5.07765e-09 0 270
664.693 4.51196e-07 5.07531e-09 0 270
664.786 4.51196e-07 5.07531e-09 0 270
664.786 4.55093e-07 5.07317e-09 0 270
664.88 4.55093e-07 5.07317e-09 0 270
664.88 4.58635e-07 5.07123e-09 0 270
664.973 4.58635e-07 5.07123e-09 0 270
664.973 4.61817e-07 5.06948e-09 0 270
665.066 4.61817e-07 5.06948e-09 0 270
665.066 4.64636e-07 5.06793e-09 0 270
665.159 4.64636e-07 5.06793e-09 0 270
665.159 4.67086e-07 5.06658e-09 0 270
665.253 4.67086e-07 5.06658e-09 0 270
665.253 4.69166e-07 5.06544e-09 0 270
665.346 4.69166e-07 5.06544e-09 0 270
665.346 4.70871e-07 5.0645e-09 0 270
665.439 4.70871e-07 5.0645e-09 0 270
665.439 4.722e-07 5.06377e-09 0 270
665.532 4.722e-07 5.06377e-09 0 270
665.532 4.7315e-07 5.06325e-09 0 270
665.625 4.7315e-07 5.06325e-09 0 270
665.625 4.73721e-07 5.06293e-09 0 270
665.719 4.73721e-07 5.06293e-09 0 270
665.719 4.73911e-07 5.06283e-09 0 270
665.812 4.73911e-07 5.06283e-09 0 270
665.812 4.73721e-07 5.06293e-09 0 270
665.905 4.73721e-07 5.06293e-09 0 270
665.905 4.7315e-07 5.06325e-09 0 270
665.998 4.7315e-07 5.06325e-09 0 270
665.998 4.722e-07 5.06377e-09 0 270
666.091 4.722e-07 5.06377e-09 0 270
666.091 4.70871e-07 5.0645e-09 0 270
666.185 4.70871e-07 5.0645e-09 0 270
666.185 4.69166e-07 5.06544e-09 0 270
666.278 4.69166e-07 5.06544e-09 0 270
666.278 4.67086e-07 5.06658e-09 0 270
666.371 4.67086e-07 5.06658e-09 0 270
666.371 4.64636e-07 5.06793e-09 0 270
666.464 4.64636e-07 5.06793e-09 0 270
666.464 4.61817e-07 5.06948e-09 0 270
666.558 4.61817e-07 5.06948e-09 0 270
666.558 4.58635e-07 5.07123e-09 0 270
666.651 4.58635e-07 5.07123e-09 0 270
666.651 4.55093e-07 5.07317e-09 0 270
666.744 4.55093e-07 5.07317e-09 0 270
666.744 4.51196e-07 5.07531e-09 0 270
666.837 4.51196e-07 5.07531e-09 0 270
666.837 4.4695e-07 5.07765e-09 0 270
666.93 4.4695e-07 5.07765e-09 0 270
666.93 4.42361e-07 5.08017e-09 0 270
667.024 4.42361e-07 5.08017e-09 0 270
667.024 4.37434e-07 5.08288e-09 0 270
667.117 4.37434e-07 5.08288e-09 0 270
667.117 4.33521e-07 5.08503e-09 0 270
667.163 4.33521e-07 5.08503e-09 0 270
667.163 1.68695e-06 4.39609e-09 0 270
667.239 1.68695e-06 4.39609e-09 0 270
667.239 1.67252e-06 4.40403e-09 0 270
667.391 1.67252e-06 4.40403e-09 0 270
667.391 1.65419e-06 4.4141e-09 0 270
667.543 1.65419e-06 4.4141e-09 0 270
667.543 1.63696e-06 4.42357e-09 0 270
667.695 1.63696e-06 4.42357e-09 0 270
667.695 1.62089e-06 4.4324e-09 0 270
667.847 1.62089e-06 4.4324e-09 0 270
667.847 1.60603e-06 4.44057e-09 0 270
667.999 1.60603e-06 4.44057e-09 0 270
667.999 1.59243e-06 4.44805e-09 0 270
668.151 1.59243e-06 4.44805e-09 0 270
668.151 1.58013e-06 4.45481e-09 0 270
668.303 1.58013e-06 4.45481e-09 0 270
668.303 1.56917e-06 4.46083e-09 0 270
668.455 1.56917e-06 4.46083e-09 0 270
668.455 1.5596e-06 4.46609e-09 0 270
668.607 1.5596e-06 4.46609e-09 0 270
668.607 1.55145e-06 4.47057e-09 0 270
668.759 1.55145e-06 4.47057e-09 0 270
668.759 1.54474e-06 4.47426e-09 0 270
668.911 1.54474e-06 4.47426e-09 0 270
668.911 1.5395e-06 4.47714e-09 0 270
669.063 1.5395e-06 4.47714e-09 0 270
669.063 1.53574e-06 4.47921e-09 0 270
669.215 1.53574e-06 4.47921e-09 0 270
669.215 1.53348e-06 4.48045e-09 0 270
669.367 1.53348e-06 4.48045e-09 0 270
669.367 1.53272e-06 4.48086e-09 0 270
669.519 1.53272e-06 4.48086e-09 0 270
669.519 1.53348e-06 4.48045e-09 0 270
669.671 1.53348e-06 4.48045e-09 0 270
669.671 1.53574e-06 4.47921e-09 0 270
669.823 1.53574e-06 4.47921e-09 0 270
669.823 1.5395e-06 4.47714e-09 0 270
669.975 1.5395e-06 4.47714e-09 0 270
669.975 1.54474e-06 4.47426e-09 0 270
670.127 1.54474e-06 4.47426e-09 0 270
670.127 1.55145e-06 4.47057e-09 0 270
670.279 1.55145e-06 4.47057e-09 0 270
670.279 1.5596e-06 4.46609e-09 0 270
670.431 1.5596e-06 4.46609e-09 0 270
670.431 1.56917e-06 4.46083e-09 0 270
670.583 1.56917e-06 4.46083e-09 0 270
670.583 1.58013e-06 4.45481e-09 0 270
670.735 1.58013e-06 4.45481e-09 0 270
670.735 1.59243e-06 4.44805e-09 0 270
670.887 1.59243e-06 4.44805e-09 0 270
670.887 1.60603e-06 4.44057e-09 0 270
671.039 1.60603e-06 4.44057e-09 0 270
671.039 1.62089e-06 4.4324e-09 0 270
671.191 1.62089e-06 4.4324e-09 0 270
671.191 1.63696e-06 4.42357e-09 0 270
671.343 1.63696e-06 4.42357e-09 0 270
671.343 1.65419e-06 4.4141e-09 0 270
671.495 1.65419e-06 4.4141e-09 0 270
671.495 1.67252e-06 4.40403e-09 0 270
671.647 1.67252e-06 4.40403e-09 0 270
671.647 1.68695e-06 4.39609e-09 0 270
671.723 1.68695e-06 4.39609e-09 0 270
671.723 4.33521e-07 5.08503e-09 0 270
671.77 4.33521e-07 5.08503e-09 0 270
671.77 4.37434e-07 5.08288e-09 0 270
671.863 4.37434e-07 5.08288e-09 0 270
671.863 4.42361e-07 5.08017e-09 0 270
671.956 4.42361e-07 5.08017e-09 0 270
671.956 4.4695e-07 5.07765e-09 0 270
672.05 4.4695e-07 5.07765e-09 0 270
672.05 4.51196e-07 5.07531e-09 0 270
672.143 4.51196e-07 5.07531e-09 0 270
672.143 4.55093e-07 5.07317e-09 0 270
672.236 4.55093e-07 5.07317e-09 0 270
672.236 4.58635e-07 5.07123e-09 0 270
672.329 4.58635e-07 5.07123e-09 0 270
672.329 4.61817e-07 5.06948e-09 0 270
672.422 4.61817e-07 5.06948e-09 0 270
672.422 4.64636e-07 5.06793e-09 0 270
672.516 4.64636e-07 5.06793e-09 0 270
672.516 4.67086e-07 5.06658e-09 0 270
672.609 4.67086e-07 5.06658e-09 0 270
672.609 4.69166e-07 5.06544e-09 0 270
672.702 4.69166e-07 5.06544e-09 0 270
672.702 4.70871e-07 5.0645e-09 0 270
672.795 4.70871e-07 5.0645e-09 0 270
672.795 4.722e-07 5.06377e-09 0 270
672.889 4.722e-07 5.06377e-09 0 270
672.889 4.7315e-07 5.06325e-09 0 270
672.982 4.7315e-07 5.06325e-09 0 270
672.982 4.73721e-07 5.06293e-09 0 270
673.075 4.73721e-07 5.06293e-09 0 270
673.075 4.73911e-07 5.06283e-09 0 270
673.168 4.73911e-07 5.06283e-09 0 270
673.168 4.73721e-07 5.06293e-09 0 270
673.261 4.73721e-07 5.06293e-09 0 270
673.261 4.7315e-07 5.06325e-09 0 270
673.355 4.7315e-07 5.06325e-09 0 270
673.355 4.722e-07 5.06377e-09 0 270
673.448 4.722e-07 5.06377e-09 0 270
673.448 4.70871e-07 5.0645e-09 0 270
673.541 4.70871e-07 5.0645e-09 0 270
673.541 4.69166e-07 5.06544e-09 0 270
673.634 4.69166e-07 5.06544e-09 0 270
673.634 4.67086e-07 5.06658e-09 0 270
673.727 4.67086e-07 5.06658e-09 0 270
673.727 4.64636e-07 5.06793e-09 0 270
673.821 4.64636e-07 5.06793e-09 0 270
673.821 4.61817e-07 5.06948e-09 0 270
673.914 4.61817e-07 5.06948e-09 0 270
673.914 4.58635e-07 5.07123e-09 0 270
674.007 4.58635e-07 5.07123e-09 0 270
674.007 4.55093e-07 5.07317e-09 0 270
674.1 4.55093e-07 5.07317e-09 0 270
674.1 4.51196e-07 5.07531e-09 0 270
674.194 4.51196e-07 5.07531e-09 0 270
674.194 4.4695e-07 5.07765e-09 0 270
674.287 4.4695e-07 5.07765e-09 0 270
674.287 4.42361e-07 5.08017e-09 0 270
674.38 4.42361e-07 5.08017e-09 0 270
674.38 4.37434e-07 5.08288e-09 0 270
674.473 4.37434e-07 5.08288e-09 0 270
674.473 4.33521e-07 5.08503e-09 0 270
674.52 4.33521e-07 5.08503e-09 0 270
674.52 1.68695e-06 4.39609e-09 0 270
674.596 1.68695e-06 4.39609e-09 0 270
674.596 1.67252e-06 4.40403e-09 0 270
674.748 1.67252e-06 4.40403e-09 0 270
674.748 1.65419e-06 4.4141e-09 0 270
674.9 1.65419e-06 4.4141e-09 0 270
674.9 1.63696e-06 4.42357e-09 0 270
675.052 1.63696e-06 4.42357e-09 0 270
675.052 1.62089e-06 4.4324e-09 0 270
675.204 1.62089e-06 4.4324e-09 0 270
675.204 1.60603e-06 4.44057e-09 0 270
675.356 1.60603e-06 4.44057e-09 0 270
675.356 1.59243e-06 4.44805e-09 0 270
675.508 1.59243e-06 4.44805e-09 0 270
675.508 1.58013e-06 4.45481e-09 0 270
675.66 1.58013e-06 4.45481e-09 0 270
675.66 1.56917e-06 4.46083e-09 0 270
675.812 1.56917e-06 4.46083e-09 0 270
675.812 1.5596e-06 4.46609e-09 0 270
675.964 1.5596e-06 4.46609e-09 0 270
675.964 1.55145e-06 4.47057e-09 0 270
676.116 1.55145e-06 4.47057e-09 0 270
676.116 1.54474e-06 4.47426e-09 0 270
676.268 1.54474e-06 4.47426e-09 0 270
676.268 1.5395e-06 4.47714e-09 0 270
676.42 1.5395e-06 4.47714e-09 0 270
676.42 1.53574e-06 4.47921e-09 0 270
676.572 1.53574e-06 4.47921e-09 0 270
676.572 1.53348e-06 4.48045e-09 0 270
676.724 1.53348e-06 4.48045e-09 0 270
676.724 1.53272e-06 4.48086e-09 0 270
676.876 1.53272e-06 4.48086e-09 0 270
676.876 1.53348e-06 4.48045e-09 0 270
677.028 1.53348e-06 4.48045e-09 0 270
677.028 1.53574e-06 4.47921e-09 0 270
677.18 1.53574e-06 4.47921e-09 0 270
677.18 1.5395e-06 4.47714e-09 0 270
677.332 1.5395e-06 4.47714e-09 0 270
677.332 1.54474e-06 4.47426e-09 0 270
677.484 1.54474e-06 4.47426e-09 0 270
677.484 1.55145e-06 4.47057e-09 0 270
677.636 1.55145e-06 4.47057e-09 0 270
677.636 1.5596e-06 4.46609e-09 0 270
677.788 1.5596e-06 4.46609e-09 0 270
677.788 1.56917e-06 4.46083e-09 0 270
677.94 1.56917e-06 4.46083e-09 0 270
677.94 1.58013e-06 4.45481e-09 0 270
678.092 1.58013e-06 4.45481e-09 0 270
678.092 1.59243e-06 4.44805e-09 0 270
678.244 1.59243e-06 4.44805e-09 0 270
678.244 1.60603e-06 4.44057e-09 0 270
678.396 1.60603e-06 4.44057e-09 0 270
678.396 1.62089e-06 4.4324e-09 0 270
678.548 1.62089e-06 4.4324e-09 0 270
678.548 1.63696e-06 4.42357e-09 0 270
678.7 1.63696e-06 4.42357e-09 0 270
678.7 1.65419e-06 4.4141e-09 0 270
678.852 1.65419e-06 4.4141e-09 0 270
678.852 1.67252e-06 4.40403e-09 0 270
679.004 1.67252e-06 4.40403e-09 0 270
679.004 1.68695e-06 4.39609e-09 0 270
679.08 1.68695e-06 4.39609e-09 0 270
679.08 4.33521e-07 5.08503e-09 0 270
679.126 4.33521e-07 5.08503e-09 0 270
679.126 4.37434e-07 5.08288e-09 0 270
679.22 4.37434e-07 5.08288e-09 0 270
679.22 4.42361e-07 5.08017e-09 0 270
679.313 4.42361e-07 5.08017e-09 0 270
679.313 4.4695e-07 5.07765e-09 0 270
679.406 4.4695e-07 5.07765e-09 0 270
679.406 4.51196e-07 5.07531e-09 0 270
679.499 4.51196e-07 5.07531e-09 0 270
679.499 4.55093e-07 5.07317e-09 0 270
679.592 4.55093e-07 5.07317e-09 0 270
679.592 4.58635e-07 5.07123e-09 0 270
679.686 4.58635e-07 5.07123e-09 0 270
679.686 4.61817e-07 5.06948e-09 0 270
679.779 4.61817e-07 5.06948e-09 0 270
679.779 4.64636e-07 5.06793e-09 0 270
679.872 4.64636e-07 5.06793e-09 0 270
679.872 4.67086e-07 5.06658e-09 0 270
679.965 4.67086e-07 5.06658e-09 0 270
679.965 4.69166e-07 5.06544e-09 0 270
680.059 4.69166e-07 5.06544e-09 0 270
680.059 4.70871e-07 5.0645e-09 0 270
680.152 4.70871e-07 5.0645e-09 0 270
680.152 4.722e-07 5.06377e-09 0 270
680.245 4.722e-07 5.06377e-09 0 270
680.245 4.7315e-07 5.06325e-09 0 270
680.338 4.7315e-07 5.06325e-09 0 270
680.338 4.73721e-07 5.06293e-09 0 270
680.431 4.73721e-07 5.06293e-09 0 270
680.431 4.73911e-07 5.06283e-09 0 270
680.525 4.73911e-07 5.06283e-09 0 270
680.525 4.73721e-07 5.06293e-09 0 270
680.618 4.73721e-07 5.06293e-09 0 270
680.618 4.7315e-07 5.06325e-09 0 270
680.711 4.7315e-07 5.06325e-09 0 270
680.711 4.722e-07 5.06377e-09 0 270
680.804 4.722e-07 5.06377e-09 0 270
680.804 4.70871e-07 5.0645e-09 0 270
680.897 4.70871e-07 5.0645e-09 0 270
680.897 4.69166e-07 5.06544e-09 0 270
680.991 4.69166e-07 5.06544e-09 0 270
680.991 4.67086e-07 5.06658e-09 0 270
681.084 4.67086e-07 5.06658e-09 0 270
681.084 4.64636e-07 5.06793e-09 0 270
681.177 4.64636e-07 5.06793e-09 0 270
681.177 4.61817e-07 5.06948e-09 0 270
681.27 4.61817e-07 5.06948e-09 0 270
681.27 4.58635e-07 5.07123e-09 0 270
681.364 4.58635e-07 5.07123e-09 0 270
681.364 4.55093e-07 5.07317e-09 0 270
681.457 4.55093e-07 5.07317e-09 0 270
681.457 4.51196e-07 5.07531e-09 0 270
681.55 4.51196e-07 5.07531e-09 0 270
681.55 4.4695e-07 5.07765e-09 0 270
681.643 4.4695e-07 5.07765e-09 0 270
681.643 4.42361e-07 5.08017e-09 0 270
681.736 4.42361e-07 5.08017e-09 0 270
681.736 4.37434e-07 5.08288e-09 0 270
681.83 4.37434e-07 5.08288e-09 0 270
681.83 4.33521e-07 5.08503e-09 0 270
681.876 4.33521e-07 5.08503e-09 0 270
681.876 1.68695e-06 4.39609e-09 0 270
681.952 1.68695e-06 4.39609e-09 0 270
681.952 1.67252e-06 4.40403e-09 0 270
682.104 1.67252e-06 4.40403e-09 0 270
682.104 1.65419e-06 4.4141e-09 0 270
682.256 1.65419e-06 4.4141e-09 0 270
682.256 1.63696e-06 4.42357e-09 0 270
682.408 1.63696e-06 4.42357e-09 0 270
682.408 1.62089e-06 4.4324e-09 0 270
682.56 1.62089e-06 4.4324e-09 0 270
682.56 1.60603e-06 4.44057e-09 0 270
682.712 1.60603e-06 4.44057e-09 0 270
682.712 1.59243e-06 4.44805e-09 0 270
682.864 1.59243e-06 4.44805e-09 0 270
682.864 1.58013e-06 4.45481e-09 0 270
683.016 1.58013e-06 4.45481e-09 0 270
683.016 1.56917e-06 4.46083e-09 0 270
683.168 1.56917e-06 4.46083e-09 0 270
683.168 1.5596e-06 4.46609e-09 0 270
683.32 1.5596e-06 4.46609e-09 0 270
683.32 1.55145e-06 4.47057e-09 0 270
683.472 1.55145e-06 4.47057e-09 0 270
683.472 1.54474e-06 4.47426e-09 0 270
683.624 1.54474e-06 4.47426e-09 0 270
683.624 1.5395e-06 4.47714e-09 0 270
683.776 1.5395e-06 4.47714e-09 0 270
683.776 1.53574e-06 4.47921e-09 0 270
683.928 1.53574e-06 4.47921e-09 0 270
683.928 1.53348e-06 4.48045e-09 0 270
