#Datafile 0: 12v2b006_nobkgr_corr.refl ; 
#      Generation        Chisq_best       Fe fraction              d V1            d FeV1              d V2            d FeV2              d Pd             MgO:V             V:FeV              V:Pd            Pd:Air       FeV packing         V packing        Pd packing       MgO packing
#                  parameter range:      0.1,1               1,50              1,50              1,50              1,50              1,200             0,10              0,10              0,10              0,10            0.9,1.1           0.9,1.1           0.9,1.1           0.9,1.1     
# --------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- -----------------
# Startup command (/Users/pkienzle/data/joe-2sl): ./fit -S
               32           14.6587          0.117516           4.69653           41.0522           1.01004           5.18808           5.44429           3.89338           1.37905           5.73166           2.55955           1.04422           0.94811          0.910224          0.989835
               32           14.6587            0.1175           4.70058           41.0454            1.0135           5.18502            5.4447           3.89891           1.37945           5.73462           2.56545           1.04432          0.948188          0.910137          0.989775
               32           14.6587           0.11749           4.69754           41.0508           1.01184           5.18653            5.4346            3.8986           1.38138           5.73357           2.56657           1.04436          0.948208          0.910127          0.989769
               32           14.6586          0.117475           4.70117           41.0451           1.01462           5.18411           5.42631           3.90454           1.38315           5.73643            2.5737           1.04449          0.948306          0.910026          0.989689
               32           14.6586          0.117499           4.70153           41.0474           1.01543           5.18263           5.43476           3.90259           1.38098           5.73593           2.57005           1.04442          0.948254          0.910076           0.98972
               32           14.6586          0.117499           4.70783           41.0399           1.02057           5.17746           5.42926            3.9103           1.38177           5.74011           2.57799           1.04456          0.948361           0.90996          0.989619
               32           14.6586          0.117499           4.70783           41.0399           1.02057           5.17746           5.42926            3.9103           1.38177           5.74011           2.57799           1.04456          0.948361           0.90996          0.989619
#              34   Starting Levenberg-Marquardt
               34           14.6586            0.1175           4.70783           41.0399           1.02057           5.17746           5.42926            3.9103           1.38177           5.74011           2.57799           1.04456          0.948361           0.90996          0.989619
               34           14.6586          0.117499            4.7082           41.0399           1.02057           5.17746           5.42926            3.9103           1.38177           5.74011           2.57799           1.04456          0.948361           0.90996          0.989619
               34           14.6585          0.117499           4.70783           41.0439           1.02057           5.17746           5.42926            3.9103           1.38177           5.74011           2.57799           1.04456          0.948361           0.90996          0.989619
               34           14.1302          0.125349           8.86343           36.6602           1.40643           4.78645           6.76513            3.9103                10           5.74011                 0           1.04091          0.933034               1.1          0.995425
               34           14.1302          0.125351           8.86343           36.6602           1.40643           4.78645           6.76513            3.9103                10           5.74011                 0           1.04091          0.933034               1.1          0.995425
               34             14.13          0.125349           8.86422           36.6602           1.40643           4.78645           6.76513            3.9103                10           5.74011                 0           1.04091          0.933034               1.1          0.995425
               34           14.1296          0.125349           8.86343           36.6638           1.40643           4.78645           6.76513            3.9103                10           5.74011                 0           1.04091          0.933034               1.1          0.995425
