4.689274587957192875e-02	4.388384079732265443e-03	9.216933769464006471e-05
4.736167333836765331e-02	4.856835369328015538e-03	9.651117966695565466e-05
4.783529007175132963e-02	4.780713401745863809e-03	9.461854862990549747e-05
4.831364297246884543e-02	4.377095716284970690e-03	8.934218899319700045e-05
4.879677940219352694e-02	3.486055053271880887e-03	7.827243735811552914e-05
4.928474719621546429e-02	2.637208854446882866e-03	6.633941815619954303e-05
4.977759466817761880e-02	1.731061442106655857e-03	5.383155878658061222e-05
5.027537061485939929e-02	1.134976025958563638e-03	4.241098861541356814e-05
5.077812432100799189e-02	9.763903628048703964e-04	3.888619690404805922e-05
5.128590556421806779e-02	1.300536423934508514e-03	4.334597503069694121e-05
5.179876461986025055e-02	1.610663402016778399e-03	4.753315532881992935e-05
5.231675226605884965e-02	2.154966154293718773e-03	5.436052970246580399e-05
5.283991978871943607e-02	2.399653692430111802e-03	5.733946081172328047e-05
5.336831898660663459e-02	2.451766967554894032e-03	5.721529526540989377e-05
5.390200217647270198e-02	2.227167762748605544e-03	5.411443276862870351e-05
5.444102219823743205e-02	1.807217959127271597e-03	4.855736035398213721e-05
5.498543242021980415e-02	1.454406523688492195e-03	4.241088417979424274e-05
5.553528674442199942e-02	9.813461931372554486e-04	3.414741014440015590e-05
5.609063961186622205e-02	7.532135996391244601e-04	2.948322232415814627e-05
5.665154600798488760e-02	7.012572380806146284e-04	2.794853509408858671e-05
5.721806146806473342e-02	7.771553235777523428e-04	2.904504686728343800e-05
5.779024208274538554e-02	1.059730451634295981e-03	3.348398526451178646e-05
5.836814450357283302e-02	1.169038296307321626e-03	3.455274737504140210e-05
5.895182594860856606e-02	1.388088351148267577e-03	3.700815612809192943e-05
5.954134420809464867e-02	1.257815096357156213e-03	3.463582528480189910e-05
6.013675765017559294e-02	1.120319974466654116e-03	3.211402177784241919e-05
6.073812522667734748e-02	8.678022690329872772e-04	2.794172869858884480e-05
6.134550647894412845e-02	6.520208410042558278e-04	2.391285332304160581e-05
6.195896154373356501e-02	4.897888890646553452e-04	2.072216711651970482e-05
